logz logzerr logvol nlive logl logwt insert_order
-6.260546576073175373e+01 5.396833966806616756e-01 -9.040000000000013358e+00 2.000000000000000000e+02 -5.033034862910856333e+01 -6.467116495399017140e+01 1.750000000000000000e+00
-6.248614643815457015e+01 5.837960135332930234e-01 -9.045000000000014140e+00 2.000000000000000000e+02 -5.017758475691093878e+01 -6.452340108179254230e+01 1.469999999999999973e+00
-6.236358711470899152e+01 6.019295699992598392e-01 -9.050000000000014921e+00 2.000000000000000000e+02 -5.016508321451775743e+01 -6.451589953939935640e+01 1.000000000000000021e-02
-6.225364352010369373e+01 6.075408016416989909e-01 -9.055000000000015703e+00 2.000000000000000000e+02 -4.974408901148581208e+01 -6.409990533636741361e+01 1.840000000000000080e+00
-6.210709937009580983e+01 5.868375316918424955e-01 -9.060000000000016485e+00 2.000000000000000000e+02 -4.938375015583601169e+01 -6.374456648071761578e+01 7.900000000000000355e-01
-6.192939512750317022e+01 5.691028254230284800e-01 -9.065000000000017266e+00 2.000000000000000000e+02 -4.932360920749756872e+01 -6.368942553237917537e+01 1.979999999999999982e+00
-6.177064962045268715e+01 6.072913420219318015e-01 -9.070000000000018048e+00 2.000000000000000000e+02 -4.923146923410212850e+01 -6.360228555898373770e+01 1.250000000000000000e+00
-6.162209914489886131e+01 6.456608551363708370e-01 -9.075000000000018829e+00 2.000000000000000000e+02 -4.884919727491401886e+01 -6.322501359979563063e+01 1.540000000000000036e+00
-6.143868738565325316e+01 7.347093710328364002e-01 -9.080000000000019611e+00 2.000000000000000000e+02 -4.881272474808454120e+01 -6.319354107296614842e+01 8.100000000000000533e-01
-6.127918032601939302e+01 7.627984556526262727e-01 -9.085000000000020393e+00 2.000000000000000000e+02 -4.862734475026174152e+01 -6.301316107514335130e+01 9.200000000000000400e-01
-6.111656832604872847e+01 6.050438114926522948e-01 -9.090000000000021174e+00 2.000000000000000000e+02 -4.855232958975694402e+01 -6.294314591463854924e+01 1.060000000000000053e+00
-6.096731805403660331e+01 6.171751689590216916e-01 -9.095000000000021956e+00 2.000000000000000000e+02 -4.847295240331320088e+01 -6.286876872819480866e+01 1.010000000000000009e+00
-6.082811992170635307e+01 5.640711596837304498e-01 -9.100000000000022737e+00 2.000000000000000000e+02 -4.818848728603034459e+01 -6.258930361091195493e+01 3.200000000000000067e-01
-6.066954361799664497e+01 4.992179504747523144e-01 -9.105000000000023519e+00 2.000000000000000000e+02 -4.813691111107958420e+01 -6.254272743596119710e+01 2.500000000000000000e-01
-6.052662688290776316e+01 3.820788084169549070e-01 -9.110000000000024301e+00 2.000000000000000000e+02 -4.807289982371544568e+01 -6.248371614859705403e+01 1.800000000000000044e+00
-6.039448606449700918e+01 3.991796046253960339e-01 -9.115000000000025082e+00 2.000000000000000000e+02 -4.798401906185100785e+01 -6.239983538673261876e+01 9.699999999999999734e-01
-6.026819420812527994e+01 4.384656299954605707e-01 -9.120000000000025864e+00 2.000000000000000000e+02 -4.797600542847008143e+01 -6.239682175335169489e+01 1.510000000000000009e+00
-6.015575832782354126e+01 5.182342625708623585e-01 -9.125000000000026645e+00 2.000000000000000000e+02 -4.793109053638396944e+01 -6.235690686126558546e+01 1.340000000000000080e+00
-6.005078951561649347e+01 4.596305216954559847e-01 -9.130000000000027427e+00 2.000000000000000000e+02 -4.792842893564841233e+01 -6.235924526053003092e+01 1.330000000000000071e+00
-5.995601160956422859e+01 4.889766749217213659e-01 -9.135000000000028209e+00 2.000000000000000000e+02 -4.777879937603150040e+01 -6.221461570091311444e+01 1.639999999999999902e+00
-5.985662226070042635e+01 4.814592227282844528e-01 -9.140000000000028990e+00 2.000000000000000000e+02 -4.740992000063301504e+01 -6.185073632551463163e+01 3.400000000000000244e-01
-5.972899080755384205e+01 4.434880172279094812e-01 -9.145000000000029772e+00 2.000000000000000000e+02 -4.730327727740599641e+01 -6.174909360228761557e+01 1.820000000000000062e+00
-5.960443800126053304e+01 4.323369962757302454e-01 -9.150000000000030553e+00 2.000000000000000000e+02 -4.714793910778622177e+01 -6.159875543266784348e+01 1.840000000000000080e+00
-5.947683091378483766e+01 3.359307336164153446e-01 -9.155000000000031335e+00 2.000000000000000000e+02 -4.689619041363423690e+01 -6.135200673851585407e+01 1.340000000000000080e+00
-5.933417923279910156e+01 3.060525682620642840e-01 -9.160000000000032117e+00 2.000000000000000000e+02 -4.689604791460963895e+01 -6.135686423949125867e+01 1.600000000000000089e+00
-5.920992848063976766e+01 3.682146142924663246e-01 -9.165000000000032898e+00 2.000000000000000000e+02 -4.682968692717233239e+01 -6.129550325205395467e+01 1.459999999999999964e+00
-5.909282506029998672e+01 4.645554807305144474e-01 -9.170000000000033680e+00 2.000000000000000000e+02 -4.680192686146943970e+01 -6.127274318635106454e+01 4.199999999999999845e-01
-5.898572035906031630e+01 4.944082430851405308e-01 -9.175000000000034461e+00 2.000000000000000000e+02 -4.671825937324944533e+01 -6.119407569813107273e+01 1.489999999999999991e+00
-5.888146736087429645e+01 4.839554334875577069e-01 -9.180000000000035243e+00 2.000000000000000000e+02 -4.656248245256504958e+01 -6.104329877744667243e+01 1.729999999999999982e+00
-5.877251062398988779e+01 4.464208716105296793e-01 -9.185000000000036025e+00 2.000000000000000000e+02 -4.649881401371557388e+01 -6.098463033859719928e+01 1.350000000000000089e+00
-5.866862967770061488e+01 3.482163213126566181e-01 -9.190000000000036806e+00 2.000000000000000000e+02 -4.645742694673146644e+01 -6.094824327161309441e+01 3.499999999999999778e-01
-5.857120923734255058e+01 3.383918300094643783e-01 -9.195000000000037588e+00 2.000000000000000000e+02 -4.642549962421091436e+01 -6.092131594909254488e+01 2.700000000000000178e-01
-5.848012708693610051e+01 4.106450518132331862e-01 -9.200000000000038369e+00 2.000000000000000000e+02 -4.635675226981202712e+01 -6.085756859469365310e+01 1.300000000000000044e-01
-5.839139515954452975e+01 3.929806178603443279e-01 -9.205000000000039151e+00 2.000000000000000000e+02 -4.627641563571127392e+01 -6.078223196059290245e+01 8.399999999999999689e-01
-5.830379366991590473e+01 4.055175184198015481e-01 -9.210000000000039933e+00 2.000000000000000000e+02 -4.623432162271344481e+01 -6.074513794759506879e+01 1.850000000000000089e+00
-5.822033180334801017e+01 4.688108502391135080e-01 -9.215000000000040714e+00 2.000000000000000000e+02 -4.595764212669913462e+01 -6.047345845158076827e+01 1.100000000000000006e-01
-5.812042294739686810e+01 3.962947459198490896e-01 -9.220000000000041496e+00 2.000000000000000000e+02 -4.588086906294277156e+01 -6.040168538782440066e+01 8.000000000000000167e-02
-5.802315544760133292e+01 3.862738848986288498e-01 -9.225000000000042277e+00 2.000000000000000000e+02 -4.571576465578569071e+01 -6.024158098066732236e+01 1.699999999999999956e+00
-5.791989491489720621e+01 3.167760058334553319e-01 -9.230000000000043059e+00 2.000000000000000000e+02 -4.571141690183068818e+01 -6.024223322671231529e+01 5.300000000000000266e-01
-5.782636444531613762e+01 3.283387400304687009e-01 -9.235000000000043840e+00 2.000000000000000000e+02 -4.564284411667634345e+01 -6.017866044155798022e+01 1.449999999999999956e+00
-5.773547269773261803e+01 3.228928384637058113e-01 -9.240000000000044622e+00 2.000000000000000000e+02 -4.561913299504042385e+01 -6.015994931992205608e+01 5.400000000000000355e-01
-5.765064964461871000e+01 3.128166594911390708e-01 -9.245000000000045404e+00 2.000000000000000000e+02 -4.553766595269532047e+01 -6.008348227757695525e+01 1.300000000000000044e+00
-5.756650354332031583e+01 2.597333610541449067e-01 -9.250000000000046185e+00 2.000000000000000000e+02 -4.519486350623643744e+01 -5.974567983111806768e+01 6.800000000000000488e-01
-5.745932346964295334e+01 2.354503569791904505e-01 -9.255000000000046967e+00 2.000000000000000000e+02 -4.513609025720946022e+01 -5.969190658209109301e+01 1.799999999999999933e-01
-5.735744307510123718e+01 2.389914157812513817e-01 -9.260000000000047748e+00 2.000000000000000000e+02 -4.490043853243020067e+01 -5.946125485731183602e+01 2.399999999999999911e-01
-5.724233869984065137e+01 2.993282996951660557e-01 -9.265000000000048530e+00 2.000000000000000000e+02 -4.470116099630584472e+01 -5.926697732118748263e+01 2.099999999999999922e-01
-5.711831601440383110e+01 3.013065585260434331e-01 -9.270000000000049312e+00 2.000000000000000000e+02 -4.470031211627153311e+01 -5.927112844115316648e+01 8.499999999999999778e-01
-5.700842446602162994e+01 2.600683308042638919e-01 -9.275000000000050093e+00 2.000000000000000000e+02 -4.467805154753493468e+01 -5.925386787241657771e+01 1.229999999999999982e+00
-5.690778254177416784e+01 2.754614463059049667e-01 -9.280000000000050875e+00 2.000000000000000000e+02 -4.466341305095744474e+01 -5.924422937583908322e+01 1.620000000000000107e+00
-5.681550375645984730e+01 3.457055267219393824e-01 -9.285000000000051656e+00 2.000000000000000000e+02 -4.449453710933006079e+01 -5.908035343421170182e+01 1.199999999999999956e+00
-5.671670363388893321e+01 2.808511793000547652e-01 -9.290000000000052438e+00 2.000000000000000000e+02 -4.448581422971675892e+01 -5.907663055459839541e+01 1.159999999999999920e+00
-5.662647258230829550e+01 2.771656476137556169e-01 -9.295000000000053220e+00 2.000000000000000000e+02 -4.445348915675175050e+01 -5.904930548163339665e+01 1.830000000000000071e+00
-5.654151575217267123e+01 2.907258572025769872e-01 -9.300000000000054001e+00 2.000000000000000000e+02 -4.442871546372704472e+01 -5.902953178860868633e+01 1.800000000000000044e+00
-5.646171188513558548e+01 3.617008999767867827e-01 -9.305000000000054783e+00 2.000000000000000000e+02 -4.427308400925556953e+01 -5.887890033413721369e+01 1.969999999999999973e+00
-5.637629413179269733e+01 3.671287632549942725e-01 -9.310000000000055564e+00 2.000000000000000000e+02 -4.425698973791481450e+01 -5.886780606279646122e+01 1.949999999999999956e+00
-5.629675797657193925e+01 3.949357305061125256e-01 -9.315000000000056346e+00 2.000000000000000000e+02 -4.423156115817430845e+01 -5.884737748305595062e+01 1.330000000000000071e+00
-5.622161960578409889e+01 3.859666115713492052e-01 -9.320000000000057128e+00 2.000000000000000000e+02 -4.401580293748832418e+01 -5.863661926236996891e+01 4.899999999999999911e-01
-5.613602247288892499e+01 3.491190197714636456e-01 -9.325000000000057909e+00 2.000000000000000000e+02 -4.384637386684166671e+01 -5.847219019172331400e+01 9.100000000000000311e-01
-5.604371908068799257e+01 3.902349903928898911e-01 -9.330000000000058691e+00 2.000000000000000000e+02 -4.357234369809842889e+01 -5.820316002298007163e+01 1.520000000000000018e+00
-5.593451530859520204e+01 4.372025364654032464e-01 -9.335000000000059472e+00 2.000000000000000000e+02 -4.352097465388240494e+01 -5.815679097876405024e+01 5.999999999999999778e-02
-5.583163185011643037e+01 3.830367455873687765e-01 -9.340000000000060254e+00 2.000000000000000000e+02 -4.349498079486284041e+01 -5.813579711974448827e+01 1.499999999999999944e-01
-5.573646521959774702e+01 3.871925571397651367e-01 -9.345000000000061036e+00 2.000000000000000000e+02 -4.346827539002325835e+01 -5.811409171490490877e+01 1.489999999999999991e+00
-5.564774899801211205e+01 4.201433288252812703e-01 -9.350000000000061817e+00 2.000000000000000000e+02 -4.335757585169975670e+01 -5.800839217658140967e+01 2.999999999999999889e-02
-5.555757972490943786e+01 4.516152254359123708e-01 -9.355000000000062599e+00 2.000000000000000000e+02 -4.315012262868157933e+01 -5.780593895356322776e+01 1.449999999999999956e+00
-5.545721660316257839e+01 4.817706158911629899e-01 -9.360000000000063380e+00 2.000000000000000000e+02 -4.301729831871169552e+01 -5.767811464359334650e+01 1.080000000000000071e+00
-5.535419837300224088e+01 4.572910928422552757e-01 -9.365000000000064162e+00 2.000000000000000000e+02 -4.293181245109897759e+01 -5.759762877598063113e+01 1.760000000000000009e+00
-5.525336354179330556e+01 4.750781023247162005e-01 -9.370000000000064944e+00 2.000000000000000000e+02 -4.290345042739961912e+01 -5.757426675228127522e+01 4.099999999999999756e-01
-5.515970484862959466e+01 5.330333210441040581e-01 -9.375000000000065725e+00 2.000000000000000000e+02 -4.282935862724227150e+01 -5.750517495212392305e+01 7.199999999999999734e-01
-5.506821819226077963e+01 5.617567841843675858e-01 -9.380000000000066507e+00 2.000000000000000000e+02 -4.255543909999853724e+01 -5.723625542488019136e+01 2.099999999999999922e-01
-5.495990030695455886e+01 6.000360834679455690e-01 -9.385000000000067288e+00 2.000000000000000000e+02 -4.249922267638184081e+01 -5.718503900126349748e+01 3.800000000000000044e-01
-5.485729639904668176e+01 5.812331229080516248e-01 -9.390000000000068070e+00 2.000000000000000000e+02 -4.241626868712157261e+01 -5.710708501200322473e+01 5.300000000000000266e-01
-5.475706968256115204e+01 5.994345406074399474e-01 -9.395000000000068852e+00 2.000000000000000000e+02 -4.203639608864897070e+01 -5.673221241353063249e+01 3.800000000000000044e-01
-5.462714597019148499e+01 6.304671929664811270e-01 -9.400000000000069633e+00 2.000000000000000000e+02 -4.167870528240622008e+01 -5.637952160728787732e+01 1.810000000000000053e+00
-5.446727317045270667e+01 6.392379679380073565e-01 -9.405000000000070415e+00 2.000000000000000000e+02 -4.162118941649045212e+01 -5.632700574137211191e+01 1.709999999999999964e+00
-5.432255460435042238e+01 5.881855378164897452e-01 -9.410000000000071196e+00 2.000000000000000000e+02 -4.121004547417102515e+01 -5.592086179905268750e+01 1.469999999999999973e+00
-5.413836930296663041e+01 5.884729511976496408e-01 -9.415000000000071978e+00 2.000000000000000000e+02 -4.095186907628443151e+01 -5.566768540116609643e+01 3.499999999999999778e-01
-5.394224033611256885e+01 7.170775497470718296e-01 -9.420000000000072760e+00 2.000000000000000000e+02 -4.090687101399055337e+01 -5.562768733887221373e+01 8.000000000000000167e-02
-5.377219249725443717e+01 6.310723527363345520e-01 -9.425000000000073541e+00 2.000000000000000000e+02 -4.079867822927504051e+01 -5.552449455415670343e+01 1.780000000000000027e+00
-5.361230882586215785e+01 5.325303986930145506e-01 -9.430000000000074323e+00 2.000000000000000000e+02 -4.077617917357054012e+01 -5.550699549845219849e+01 1.300000000000000044e+00
-5.347222915894031559e+01 4.387848568223766677e-01 -9.435000000000075104e+00 2.000000000000000000e+02 -4.076738186202999970e+01 -5.550319818691166063e+01 1.340000000000000080e+00
-5.334894279220781499e+01 4.407219104794173337e-01 -9.440000000000075886e+00 2.000000000000000000e+02 -4.076360134377570432e+01 -5.550441766865736781e+01 1.189999999999999947e+00
-5.323932799128290583e+01 4.327215229958613074e-01 -9.445000000000076668e+00 2.000000000000000000e+02 -4.073721926826170403e+01 -5.548303559314337008e+01 9.499999999999999556e-01
-5.313851974500882136e+01 4.292933993191087594e-01 -9.450000000000077449e+00 2.000000000000000000e+02 -4.059975156508821925e+01 -5.535056788996988075e+01 1.820000000000000062e+00
-5.303463173690072807e+01 3.871542873887324765e-01 -9.455000000000078231e+00 2.000000000000000000e+02 -4.044127552696771488e+01 -5.519709185184937894e+01 1.409999999999999920e+00
-5.292573988275157859e+01 4.140784133727073435e-01 -9.460000000000079012e+00 2.000000000000000000e+02 -4.028293216661352005e+01 -5.504374849149518667e+01 1.129999999999999893e+00
-5.281216935472116347e+01 4.516059054508774206e-01 -9.465000000000079794e+00 2.000000000000000000e+02 -4.024204381783437157e+01 -5.500786014271604074e+01 4.600000000000000200e-01
-5.270665535422295278e+01 4.980172059422329767e-01 -9.470000000000080576e+00 2.000000000000000000e+02 -4.012221677064719927e+01 -5.489303309552886390e+01 1.439999999999999947e+00
-5.260020484520082817e+01 5.370310856567513946e-01 -9.475000000000081357e+00 2.000000000000000000e+02 -3.964455227160669892e+01 -5.442036859648837321e+01 1.050000000000000044e+00
-5.245006285701165183e+01 5.391980128818656404e-01 -9.480000000000082139e+00 2.000000000000000000e+02 -3.942276620151798738e+01 -5.420358252639965713e+01 4.099999999999999756e-01
-5.229035900316044660e+01 6.032642183342894482e-01 -9.485000000000082920e+00 2.000000000000000000e+02 -3.941998711949990764e+01 -5.420580344438157994e+01 1.290000000000000036e+00
-5.215296825039808937e+01 5.116699871552145007e-01 -9.490000000000083702e+00 2.000000000000000000e+02 -3.940369092416203500e+01 -5.419450724904370986e+01 1.239999999999999991e+00
-5.203090217714324694e+01 5.454354609566665069e-01 -9.495000000000084484e+00 2.000000000000000000e+02 -3.936033139387996016e+01 -5.415614771876163047e+01 5.899999999999999689e-01
-5.191810609247988140e+01 5.271251718458063174e-01 -9.500000000000085265e+00 2.000000000000000000e+02 -3.922013023761198269e+01 -5.402094656249365556e+01 1.270000000000000018e+00
-5.180289606374290656e+01 5.211926445694294863e-01 -9.505000000000086047e+00 2.000000000000000000e+02 -3.908493886513406324e+01 -5.389075519001573866e+01 1.439999999999999947e+00
-5.168604482384278498e+01 5.442835628317478358e-01 -9.510000000000086828e+00 2.000000000000000000e+02 -3.908108261504338543e+01 -5.389189893992505631e+01 1.209999999999999964e+00
-5.158154391865933519e+01 5.616408156158071430e-01 -9.515000000000087610e+00 2.000000000000000000e+02 -3.898565660044665293e+01 -5.380147292532832637e+01 1.409999999999999920e+00
-5.147843078882328882e+01 5.640379139671835018e-01 -9.520000000000088392e+00 2.000000000000000000e+02 -3.890166435681095436e+01 -5.372248068169263036e+01 1.100000000000000006e-01
-5.137765536099400521e+01 5.240661246306016485e-01 -9.525000000000089173e+00 2.000000000000000000e+02 -3.857238849443122319e+01 -5.339820481931290175e+01 4.899999999999999911e-01
-5.125315485242875013e+01 4.592974639044083429e-01 -9.530000000000089955e+00 2.000000000000000000e+02 -3.855583856918071461e+01 -5.338665489406238862e+01 7.600000000000000089e-01
-5.114123601278765818e+01 4.860693238870061328e-01 -9.535000000000090736e+00 2.000000000000000000e+02 -3.854399136092480660e+01 -5.337980768580648316e+01 4.500000000000000111e-01
-5.103993411868183472e+01 5.212090835986527004e-01 -9.540000000000091518e+00 2.000000000000000000e+02 -3.833936013822879829e+01 -5.318017646311047741e+01 2.999999999999999889e-02
-5.092872702747127533e+01 5.089353846287636429e-01 -9.545000000000092300e+00 2.000000000000000000e+02 -3.832827281173801026e+01 -5.317408913661969194e+01 4.600000000000000200e-01
-5.082807731927651673e+01 4.867214785971142876e-01 -9.550000000000093081e+00 2.000000000000000000e+02 -3.826064709937190855e+01 -5.311146342425358569e+01 8.399999999999999689e-01
-5.073100646548400050e+01 4.814238189545136937e-01 -9.555000000000093863e+00 2.000000000000000000e+02 -3.817070563188538301e+01 -5.302652195676706981e+01 1.020000000000000018e+00
-5.063505152536971110e+01 4.908930155221947200e-01 -9.560000000000094644e+00 2.000000000000000000e+02 -3.789234489328728728e+01 -5.275316121816896953e+01 5.000000000000000278e-02
-5.052149184910877722e+01 4.849011163948865333e-01 -9.565000000000095426e+00 2.000000000000000000e+02 -3.769406378751323672e+01 -5.255988011239492153e+01 7.199999999999999734e-01
-5.039906321926204669e+01 4.245670535413888502e-01 -9.570000000000096207e+00 2.000000000000000000e+02 -3.757240814992467648e+01 -5.244322447480635674e+01 7.399999999999999911e-01
-5.027729812040598034e+01 4.455079706045242949e-01 -9.575000000000096989e+00 2.000000000000000000e+02 -3.753509443602212770e+01 -5.241091076090381762e+01 3.599999999999999867e-01
-5.016539120249040451e+01 4.697312474896894186e-01 -9.580000000000097771e+00 2.000000000000000000e+02 -3.739230620512867631e+01 -5.227312253001036169e+01 1.199999999999999956e-01
-5.005071224358310644e+01 4.099166263741457761e-01 -9.585000000000098552e+00 2.000000000000000000e+02 -3.731753840318800997e+01 -5.220335472806969790e+01 1.120000000000000107e+00
-4.994080300818329476e+01 3.977034169952549103e-01 -9.590000000000099334e+00 2.000000000000000000e+02 -3.715252877654141628e+01 -5.204334510142309966e+01 5.699999999999999512e-01
-4.982556050545550619e+01 4.675627603846296276e-01 -9.595000000000100115e+00 2.000000000000000000e+02 -3.714007024282250313e+01 -5.203588656770419618e+01 7.500000000000000000e-01
-4.972150244102353867e+01 3.592014184580065161e-01 -9.600000000000100897e+00 2.000000000000000000e+02 -3.714002234531847080e+01 -5.204083867020015930e+01 8.499999999999999778e-01
-4.962770354955193852e+01 4.223304691623291918e-01 -9.605000000000101679e+00 2.000000000000000000e+02 -3.711410325620451545e+01 -5.201991958108620651e+01 4.500000000000000111e-01
-4.954021766859648324e+01 4.192085915000230423e-01 -9.610000000000102460e+00 2.000000000000000000e+02 -3.704061009464976451e+01 -5.195142641953145812e+01 6.199999999999999956e-01
-4.945430900318488909e+01 4.326018277503369536e-01 -9.615000000000103242e+00 2.000000000000000000e+02 -3.695368571457416351e+01 -5.186950203945585258e+01 1.040000000000000036e+00
-4.936872773298256334e+01 4.127415817363965789e-01 -9.620000000000104023e+00 2.000000000000000000e+02 -3.685600583687836007e+01 -5.177682216176005170e+01 1.739999999999999991e+00
-4.928256232380297774e+01 4.403208510326463987e-01 -9.625000000000104805e+00 2.000000000000000000e+02 -3.660001131838122745e+01 -5.152582764326292164e+01 1.919999999999999929e+00
-4.918171165698867497e+01 4.489559865994663945e-01 -9.630000000000105587e+00 2.000000000000000000e+02 -3.656372997742474240e+01 -5.149454630230643204e+01 1.979999999999999982e+00
-4.908732892573743811e+01 4.699614150531479795e-01 -9.635000000000106368e+00 2.000000000000000000e+02 -3.655839254932600824e+01 -5.149420887420770043e+01 6.999999999999999556e-01
-4.900106319618067374e+01 4.454478719966974420e-01 -9.640000000000107150e+00 2.000000000000000000e+02 -3.643902629085473421e+01 -5.137984261573642897e+01 1.550000000000000044e+00
-4.891244480022497498e+01 4.616802990206989588e-01 -9.645000000000107931e+00 2.000000000000000000e+02 -3.640181842204184903e+01 -5.134763474692354634e+01 4.799999999999999822e-01
-4.882848873536999434e+01 4.985269803776898323e-01 -9.650000000000108713e+00 2.000000000000000000e+02 -3.632767166390974722e+01 -5.127848798879143999e+01 5.400000000000000355e-01
-4.874571715360930568e+01 5.328464577699981719e-01 -9.655000000000109495e+00 2.000000000000000000e+02 -3.620757482611898581e+01 -5.116339115100068113e+01 2.500000000000000000e-01
-4.866033914390758497e+01 5.163443825067569604e-01 -9.660000000000110276e+00 2.000000000000000000e+02 -3.618251197774613104e+01 -5.114332830262782892e+01 9.399999999999999467e-01
-4.858014880631424148e+01 5.150814776588402699e-01 -9.665000000000111058e+00 2.000000000000000000e+02 -3.609388786504391788e+01 -5.105970418992561832e+01 3.300000000000000155e-01
-4.849969344458060050e+01 4.962089319493526718e-01 -9.670000000000111839e+00 2.000000000000000000e+02 -3.592796515122303447e+01 -5.089878147610473036e+01 1.800000000000000044e+00
-4.841278140983123279e+01 4.127108922308073136e-01 -9.675000000000112621e+00 2.000000000000000000e+02 -3.592642977443930619e+01 -5.090224609932100464e+01 1.389999999999999902e+00
-4.833308858394408247e+01 4.265137786288499266e-01 -9.680000000000113403e+00 2.000000000000000000e+02 -3.580761568786881810e+01 -5.078843201275051911e+01 1.300000000000000044e-01
-4.825074049330051196e+01 4.115828933528083988e-01 -9.685000000000114184e+00 2.000000000000000000e+02 -3.566217003238244132e+01 -5.064798635726414489e+01 9.200000000000000400e-01
-4.816367498279726789e+01 4.293149090581420690e-01 -9.690000000000114966e+00 2.000000000000000000e+02 -3.547364979100873228e+01 -5.046446611589043130e+01 5.000000000000000000e-01
-4.806820158267686338e+01 4.051076031776628117e-01 -9.695000000000115747e+00 2.000000000000000000e+02 -3.547207801183392206e+01 -5.046789433671563074e+01 6.700000000000000400e-01
-4.798133987244828802e+01 4.253434733219126906e-01 -9.700000000000116529e+00 2.000000000000000000e+02 -3.529438545690090479e+01 -5.029520178178260892e+01 1.649999999999999911e+00
-4.788704961908126734e+01 4.094102494604840436e-01 -9.705000000000117311e+00 2.000000000000000000e+02 -3.528889296215359650e+01 -5.029470928703530319e+01 1.729999999999999982e+00
-4.780084830996079148e+01 4.656981294522903880e-01 -9.710000000000118092e+00 2.000000000000000000e+02 -3.527010158139773210e+01 -5.028091790627944135e+01 6.999999999999999556e-01
-4.772043268945116523e+01 4.633063174892997349e-01 -9.715000000000118874e+00 2.000000000000000000e+02 -3.523053980657769557e+01 -5.024635613145940738e+01 1.500000000000000000e+00
-4.764348607647306011e+01 4.942948967220113787e-01 -9.720000000000119655e+00 2.000000000000000000e+02 -3.501549617710272599e+01 -5.003631250198443325e+01 1.000000000000000021e-02
-4.755605131282198528e+01 5.548390851140689861e-01 -9.725000000000120437e+00 2.000000000000000000e+02 -3.495022769851890843e+01 -4.997604402340061824e+01 8.599999999999999867e-01
-4.747086285282491502e+01 5.596385518796747061e-01 -9.730000000000121219e+00 2.000000000000000000e+02 -3.490922192065512064e+01 -4.994003824553682591e+01 1.620000000000000107e+00
-4.738960122336135328e+01 5.582581904764971625e-01 -9.735000000000122000e+00 2.000000000000000000e+02 -3.481758337748480869e+01 -4.985339970236651652e+01 8.999999999999999667e-02
-4.730791889721243138e+01 5.475638400270987916e-01 -9.740000000000122782e+00 2.000000000000000000e+02 -3.481010704411437473e+01 -4.985092336899608512e+01 1.989999999999999991e+00
-4.723222736200323624e+01 4.603901863296242514e-01 -9.745000000000123563e+00 2.000000000000000000e+02 -3.480261908073822497e+01 -4.984843540561993791e+01 1.010000000000000009e+00
-4.716169485432636321e+01 4.695249271430513294e-01 -9.750000000000124345e+00 2.000000000000000000e+02 -3.457070875821879241e+01 -4.962152508310050791e+01 1.570000000000000062e+00
-4.707970070740036306e+01 4.919549006190961915e-01 -9.755000000000125127e+00 2.000000000000000000e+02 -3.445627116008264323e+01 -4.951208748496435419e+01 1.820000000000000062e+00
-4.699551861683053033e+01 5.072310910776050008e-01 -9.760000000000125908e+00 2.000000000000000000e+02 -3.420220067258448182e+01 -4.926301699746619533e+01 2.800000000000000266e-01
-4.689696737551580696e+01 5.254995693166305548e-01 -9.765000000000126690e+00 2.000000000000000000e+02 -3.400179297392655542e+01 -4.906760929880827149e+01 1.499999999999999944e-01
-4.678891656949399902e+01 5.323777997915011273e-01 -9.770000000000127471e+00 2.000000000000000000e+02 -3.396368240951621686e+01 -4.903449873439792839e+01 1.229999999999999982e+00
-4.668828792960130869e+01 5.381336200158183258e-01 -9.775000000000128253e+00 2.000000000000000000e+02 -3.396277741438626663e+01 -4.903859373926798071e+01 4.299999999999999933e-01
-4.659722311054490973e+01 5.687385716822201953e-01 -9.780000000000129035e+00 2.000000000000000000e+02 -3.379483198838507718e+01 -4.887564831326679382e+01 2.399999999999999911e-01
-4.649969229771382828e+01 5.268198595326093470e-01 -9.785000000000129816e+00 2.000000000000000000e+02 -3.373283325879338435e+01 -4.881864958367510354e+01 2.000000000000000042e-02
-4.640585947202863082e+01 5.331227507171397706e-01 -9.790000000000130598e+00 2.000000000000000000e+02 -3.363335156086647970e+01 -4.872416788574820146e+01 8.699999999999999956e-01
-4.631196851289990235e+01 5.384219366318063749e-01 -9.795000000000131379e+00 2.000000000000000000e+02 -3.353579423662492331e+01 -4.863161056150664763e+01 8.499999999999999778e-01
-4.621819699890049549e+01 5.156136780568865152e-01 -9.800000000000132161e+00 2.000000000000000000e+02 -3.332259367968977415e+01 -4.842341000457149391e+01 1.729999999999999982e+00
-4.611363246051207199e+01 5.498263628589564744e-01 -9.805000000000132943e+00 2.000000000000000000e+02 -3.309527146240897366e+01 -4.820108778729069599e+01 3.800000000000000044e-01
-4.599673668060920306e+01 5.707175264750290467e-01 -9.810000000000133724e+00 2.000000000000000000e+02 -3.289848667793748405e+01 -4.800930300281920893e+01 1.449999999999999956e+00
-4.587129834840094134e+01 4.692814594093423497e-01 -9.815000000000134506e+00 2.000000000000000000e+02 -3.288551246641538484e+01 -4.800132879129711228e+01 1.900000000000000022e-01
-4.575901156626151334e+01 5.829784000756381701e-01 -9.820000000000135287e+00 2.000000000000000000e+02 -3.273909291391628074e+01 -4.785990923879800363e+01 1.790000000000000036e+00
-4.564358993715060109e+01 5.514741106067936327e-01 -9.825000000000136069e+00 2.000000000000000000e+02 -3.271524640116214755e+01 -4.784106272604387300e+01 1.340000000000000080e+00
