weight logl nH log(R_in*) T_p R_ratio
1.941619351442162121e-31 -7.688174863215024857e+01 2.382767422797050713e-02 7.535599539180558359e+00 2.490946514627473371e+05 1.166245390327033959e+01
2.275679153473924003e-31 -7.671799243742948704e+01 2.425229360423392447e-02 7.660510781223629273e+00 2.393788778899176978e+05 8.586616385663845108e+00
2.302576335250003234e-31 -7.670124233248020573e+01 3.127314731987753532e-02 7.536211181892989330e+00 2.517541301238615997e+05 1.625799351652237590e+01
2.373402225749158978e-31 -7.666594651024324492e+01 2.136842743380543835e-02 7.625943363145850640e+00 2.414152971567227214e+05 1.254684743286695081e+01
3.370438456432390954e-31 -7.631022813261347437e+01 6.444854931863147618e-02 7.841412038215642255e+00 2.357332464588063303e+05 7.805864702180047132e+00
3.493461388097309173e-31 -7.626937792782999281e+01 4.892199877258646135e-02 7.702790765520794558e+00 2.421710582859776623e+05 1.380858947630974498e+01
3.595192937580824896e-31 -7.623567331623631560e+01 2.560537353351761622e-02 7.500573571459370648e+00 2.563832140525815776e+05 1.078209875017819996e+01
3.925114575442394782e-31 -7.614287543227717947e+01 3.064932370017823746e-02 7.549774097491829039e+00 2.501064853874318942e+05 1.051197588626929047e+01
3.925371917383402245e-31 -7.613780987151446311e+01 3.771034996530527039e-02 7.584162825438074407e+00 2.508290245109758398e+05 6.298016459508470888e+00
5.424349653161119292e-31 -7.580937296164225359e+01 4.262044385969113169e-02 7.625490222399463391e+00 2.490945740060817043e+05 9.353705417387732979e+00
6.311118488449399113e-31 -7.565295805694636044e+01 2.626908907189373990e-02 7.656313854636736416e+00 2.388526980527614360e+05 1.107727182680311628e+01
1.101072792394100282e-30 -7.509140091093254910e+01 3.672615549961079362e-02 7.586646829045331053e+00 2.495687687886307249e+05 5.564143386407032210e+00
1.296700746157116956e-30 -7.492286273028670962e+01 5.778960108828562481e-02 7.837097813197493323e+00 2.339046805351130897e+05 1.040325878989256658e+01
1.336358439037497007e-30 -7.488773754946382155e+01 4.204334456133474590e-02 7.743106938613030010e+00 2.366675811260587652e+05 1.264764708757692446e+01
1.493527790257593949e-30 -7.477154491531527469e+01 4.758974012148854682e-02 7.739910271140388431e+00 2.403956623142903554e+05 9.925474820298362033e+00
1.566515319077471160e-30 -7.471883227074977185e+01 3.367807864417257657e-02 7.608463602982515006e+00 2.457351937256852107e+05 6.022802700148462307e+00
1.803744920070263775e-30 -7.457282086650084807e+01 3.008000549038225904e-02 7.492285272202860114e+00 2.562391858255486877e+05 1.495626517814026357e+01
2.052799212181764111e-30 -7.443848155018520174e+01 3.198299875754659349e-02 7.514063330477173785e+00 2.556617081500029308e+05 8.990875227395717317e+00
2.519548064711268524e-30 -7.422860633524715013e+01 6.693406289821532407e-02 7.862594932067684894e+00 2.328147690382659202e+05 9.046031202484005718e+00
4.905017900071206524e-30 -7.355742713892436768e+01 3.456659361389059770e-02 7.619373979491154358e+00 2.446181016599792056e+05 1.439946770737156179e+01
6.446943743824185747e-30 -7.327907970094284451e+01 3.625361262164711329e-02 7.539564870115526674e+00 2.536095669637648389e+05 1.499628019368707932e+01
9.566585394775573764e-30 -7.287940954254520420e+01 3.859630607636053284e-02 7.596723312946118689e+00 2.507517107682406495e+05 1.007899433415006740e+01
9.579554102559778478e-30 -7.287305483500540504e+01 4.082411409061734858e-02 7.641673573178635159e+00 2.467872373374706658e+05 5.935602348766868097e+00
1.293967885442533955e-29 -7.256738741057276343e+01 4.938293428625036008e-02 7.688669811436343871e+00 2.429482767060171172e+05 8.195404568473854567e+00
1.613000673016123285e-29 -7.234200457190496536e+01 3.309424001713160562e-02 7.590010985221639750e+00 2.494347776291012415e+05 6.058100575230566776e+00
1.642631613049154738e-29 -7.231880119041619537e+01 4.507058486534721437e-02 7.756019733309820197e+00 2.351768137105294154e+05 7.293881674813357030e+00
1.886853252893289178e-29 -7.217519029234267691e+01 3.246688997526107207e-02 7.694408795704694271e+00 2.370871869448525540e+05 1.028283092515870933e+01
2.408360370595149226e-29 -7.192615461648084363e+01 2.426825820420135463e-02 7.508014008634035008e+00 2.543483142789913982e+05 2.080480656674126294e+01
5.534910801772529774e-29 -7.108902533756973696e+01 2.785538618746474099e-02 7.538396255123315015e+00 2.512615409018135106e+05 1.944247278772723320e+01
6.141198525710934987e-29 -7.098008086555563523e+01 5.436713739832983727e-02 7.831069158494725180e+00 2.319410921210677770e+05 1.004553961790834471e+01
6.298998353917158670e-29 -7.094971015897762356e+01 3.739551905195309667e-02 7.671400240673665216e+00 2.404855137320978683e+05 8.438867472101073020e+00
1.262400013551834419e-28 -7.024950101345440601e+01 2.509057210287844730e-02 7.610468792841913022e+00 2.427139480974784237e+05 1.364504565870593211e+01
1.528274569835869937e-28 -7.005337632839629691e+01 2.082958513705348083e-02 7.536134861842445964e+00 2.500270931445596798e+05 5.558214550658905573e+00
2.009692953623384806e-28 -6.977453374428813504e+01 4.464764951434297552e-02 7.638598438191842810e+00 2.465665565500746889e+05 1.430320950992000384e+01
2.857928773999839898e-28 -6.941741853772529680e+01 5.275582102939399554e-02 7.736235633977678106e+00 2.414026099529651983e+05 5.978930737791768202e+00
4.983999385618644410e-28 -6.885628303708445230e+01 3.406679235622499941e-02 7.574834504216976683e+00 2.492453933466370800e+05 1.687179037261159209e+01
7.131233157210275151e-28 -6.849303152250192284e+01 4.029372758637850271e-02 7.566685065739166660e+00 2.529182016524561332e+05 1.379546346871328666e+01
8.767356976207870912e-28 -6.828148030535005830e+01 3.024408825392677774e-02 7.607982901497841510e+00 2.443155954650336353e+05 8.969530188711196672e+00
1.042423011870611044e-27 -6.810338277986559774e+01 4.705602358812463470e-02 7.633127329698081276e+00 2.485683798322243965e+05 1.024253410345118276e+01
2.616830415128876593e-27 -6.717796678210643790e+01 3.450641076748454938e-02 7.619815087203811288e+00 2.444362406365514325e+05 1.001771446434398882e+01
3.157422261787446063e-27 -6.698517464754354478e+01 2.851020356385865206e-02 7.480013580108762383e+00 2.581668983195399051e+05 1.137585513152567174e+01
3.243910035637978158e-27 -6.695315119897688305e+01 3.510551361854565011e-02 7.674878347319929794e+00 2.420592014480846119e+05 1.334905077723946043e+01
6.171023064185250567e-27 -6.630506596546106834e+01 7.427277272129537145e-02 7.970968845305566930e+00 2.256425599853724416e+05 5.639650345972793133e+00
6.878671993996323380e-27 -6.619150499311955116e+01 3.536517972267629734e-02 7.586641222681874908e+00 2.500112909611782525e+05 6.112556991882859059e+00
7.326500104075614375e-27 -6.612343267600348895e+01 4.571215919909050324e-02 7.769092705242418795e+00 2.371554263411353459e+05 9.543490824934490746e+00
9.026721244830911180e-27 -6.590974139662168341e+01 2.432713085332623842e-02 7.508301150470201968e+00 2.528280866839036753e+05 8.208461538952059655e+00
1.231297096611962234e-26 -6.559427734548275168e+01 3.739612302921684062e-02 7.725871474278368289e+00 2.357218257836209668e+05 9.223234988352574604e+00
1.571953043682838411e-26 -6.534502668618063126e+01 2.978081174062678291e-02 7.662034559406754930e+00 2.406864713561365206e+05 5.045809168152997515e+00
1.758548551668063727e-26 -6.522785672705396109e+01 4.392029776399777874e-02 7.737577380604637511e+00 2.368332907576745783e+05 1.149027711415614839e+01
1.750836622369465591e-26 -6.522725176568894767e+01 3.453028859869244210e-02 7.623356117268389909e+00 2.448850372888265701e+05 5.385385242827000596e+00
2.266355834893430396e-26 -6.496417232686486898e+01 2.630306488400801015e-02 7.613761083625577797e+00 2.433432473138362984e+05 6.191060966092495121e+00
2.532022691251913122e-26 -6.484832704327912722e+01 4.793363170878100349e-02 7.699374873696538835e+00 2.438554057439445751e+05 9.212353067001995299e+00
2.529052134952083784e-26 -6.484450092698681090e+01 4.093246955075745264e-02 7.835211583444280592e+00 2.292559166382881231e+05 6.894138440599970608e+00
4.114639402551821197e-26 -6.435279430902100728e+01 4.741872247056867773e-02 7.696844509049030059e+00 2.438843879591910518e+05 8.386640011323232002e+00
4.160430033770749850e-26 -6.433672706687767118e+01 5.519740333908586261e-02 7.730576390539819265e+00 2.413315505882755388e+05 1.135040997132069585e+01
4.519629648540273211e-26 -6.424891545498721257e+01 2.636443097617497885e-02 7.575681658434215038e+00 2.474955814537629776e+05 1.760419633391050098e+01
5.605014161429261355e-26 -6.402868392621903126e+01 2.466024071539282131e-02 7.646849560330886142e+00 2.403797695853211626e+05 1.235426955445680086e+01
5.678909891806646084e-26 -6.401058621545335825e+01 2.230157674999183950e-02 7.589396966203466377e+00 2.457981438063654641e+05 8.406947521196022066e+00
6.852834797904703779e-26 -6.381768310353422891e+01 4.943353558953582361e-02 7.738953076937023390e+00 2.406818804846155981e+05 1.093086987515349939e+01
7.054419288844919445e-26 -6.378369123939309304e+01 5.014730935775425780e-02 7.723008805393755338e+00 2.421091271635932208e+05 7.023209428877121852e+00
7.134429439395883897e-26 -6.376741322802709533e+01 2.680625685334791369e-02 7.487475297270055563e+00 2.567318295844429522e+05 9.097235795595951302e+00
7.992893038969306230e-26 -6.364879273259434456e+01 2.285006743637069127e-02 7.583774390928356368e+00 2.459175877584644768e+05 1.610355150011260861e+01
9.667517690899497492e-26 -6.345357393487780939e+01 2.425130122844778094e-02 7.480477535722188875e+00 2.559632618020769150e+05 9.294068042591330681e+00
9.723875891095795517e-26 -6.344276121609176755e+01 5.279821628375155895e-02 7.690748028305668171e+00 2.449648025284311734e+05 1.037110821621068268e+01
1.244334656732194240e-25 -6.319115944151245401e+01 5.718526102548181222e-02 7.734420545123104951e+00 2.422009484337467584e+05 9.364997576911537891e+00
1.672741570493056194e-25 -6.289029647695927849e+01 3.099727653944022582e-02 7.509203513105808803e+00 2.553803241178101453e+05 1.836175280674646260e+01
1.967180293118959110e-25 -6.272315922217833872e+01 6.535217609251278703e-02 7.833708497978824070e+00 2.361538446673235158e+05 7.709630305801082883e+00
2.239169858204270737e-25 -6.258865521815448574e+01 4.220952131185852496e-02 7.732570171625787303e+00 2.374437285625625227e+05 1.254581407853638808e+01
2.446629026570020689e-25 -6.249504924671240502e+01 3.293249887293842049e-02 7.608801821553258016e+00 2.454098610267614422e+05 1.511553416887235102e+01
4.643776357537711193e-25 -6.184923251093226781e+01 3.838620326853546538e-02 7.683209869662184666e+00 2.397427739715083444e+05 1.001888290055739361e+01
4.929335951954139162e-25 -6.178455613267831836e+01 3.697433350768358079e-02 7.796091815581339901e+00 2.306465304410950630e+05 7.055101565437748690e+00
5.996044875284587795e-25 -6.158366035190077525e+01 2.550413267635777068e-02 7.567051833523587234e+00 2.481300643251137517e+05 5.244372891416279714e+00
6.129494317645262350e-25 -6.155664816281449703e+01 5.956144107494758255e-02 7.781683567739100305e+00 2.387324332180673955e+05 6.319733243545609724e+00
6.292635942661403291e-25 -6.152538036460354931e+01 4.182166106404736072e-02 7.648885406781793073e+00 2.441577438319417706e+05 1.191989800946378253e+01
6.554668009352370437e-25 -6.147958294731689932e+01 5.378631090152097283e-02 7.761809007313090980e+00 2.392860386063547339e+05 5.314371364521521812e+00
9.720844867180419259e-25 -6.108048788112989058e+01 3.789789955154480167e-02 7.694945359591925715e+00 2.407002941148291866e+05 1.333716512516396513e+01
1.205453561504625578e-24 -6.086031942761167102e+01 5.373619884478804398e-02 7.755463640699283623e+00 2.385994449093815638e+05 1.159274782152004413e+01
1.316752468240930696e-24 -6.076700686944830920e+01 2.551298304033582445e-02 7.578578778078676415e+00 2.481324657021428284e+05 7.766868107705554358e+00
2.678262545081806434e-24 -6.005200704311378246e+01 3.641667127476608257e-02 7.552233214853218080e+00 2.534682676951776957e+05 1.068762140505061708e+01
3.955813838641189334e-24 -5.965698896864688550e+01 3.726749361373450642e-02 7.626584780242994022e+00 2.461974942094378348e+05 1.605520786021483914e+01
3.987161026451878499e-24 -5.964409586786543116e+01 2.059368875457497430e-02 7.590496781281650840e+00 2.442383874039461953e+05 1.409962372604772973e+01
4.724593433152023614e-24 -5.946939381197285002e+01 3.771152293745514555e-02 7.724533986448203216e+00 2.383462498360969184e+05 6.254435658026791245e+00
6.321011888845367831e-24 -5.917329601898543245e+01 4.114315772118602721e-02 7.613863573179386002e+00 2.496290878569530614e+05 1.258062052753358806e+01
6.347249107131601730e-24 -5.916415381575657051e+01 4.424545987507175898e-02 7.747419753015956090e+00 2.365799343222078169e+05 1.194812493715674506e+01
6.529107142085027558e-24 -5.913090512106975183e+01 5.271372190691690773e-02 7.867974383069445743e+00 2.281600893823978258e+05 7.564243252588921607e+00
9.219432091754167994e-24 -5.878086188290562575e+01 5.969842901113972533e-02 7.764284021561830507e+00 2.401517920684810379e+05 8.842229599315473365e+00
1.570493053840368678e-23 -5.824320061323872721e+01 3.762232458423637321e-02 7.582008360981301820e+00 2.499004665537317633e+05 9.676499746635549570e+00
1.737366564808172885e-23 -5.813721973205353777e+01 2.429856490188561646e-02 7.537239935075078279e+00 2.515761321400728193e+05 1.823633111456309308e+01
1.936834966042036637e-23 -5.802353505033784131e+01 3.317681344562611184e-02 7.589743923023171135e+00 2.497044588791807182e+05 8.925650564723969893e+00
2.186131652823683125e-23 -5.789745661694229284e+01 4.990777342902148750e-02 7.803608933520795432e+00 2.329738548308596364e+05 5.112928270834230737e+00
2.450087660416691515e-23 -5.777846642665010535e+01 6.687495365345202947e-02 7.883587321739333298e+00 2.325367957316645188e+05 8.076029336851506812e+00
2.464546579456905387e-23 -5.776758238317878380e+01 4.030386715077557969e-02 7.745399827331452158e+00 2.349961912326928286e+05 7.503429902527059880e+00
3.464767507084893537e-23 -5.742194469746024765e+01 2.359773437019331219e-02 7.590809615967707202e+00 2.441792598882816383e+05 1.316891418308704687e+01
3.661773449048428758e-23 -5.736164265135088414e+01 4.707342351956206317e-02 7.686386040642608108e+00 2.443105515993414738e+05 7.207052924168205976e+00
6.382558063373436119e-23 -5.680102126295898302e+01 3.832050627363225992e-02 7.747963631060233780e+00 2.365702778858166712e+05 8.993476707560285277e+00
6.473060058469004579e-23 -5.678194127250313272e+01 7.433250359071122415e-02 7.944665293286667485e+00 2.291865233707741718e+05 7.024986415885000390e+00
6.516205389173078164e-23 -5.677029801934075692e+01 3.253690743253275647e-02 7.617916812029955409e+00 2.453165306019523705e+05 1.604004230213343263e+01
8.218089640875321625e-23 -5.653325245205689242e+01 7.074825550413750552e-02 7.967338811002384169e+00 2.250443361496056314e+05 5.792235035639167862e+00
9.574230431456939316e-23 -5.637551507118572403e+01 2.620755981455652819e-02 7.663894081841879036e+00 2.396557127168014704e+05 1.021488380176971944e+01
1.081733069293324031e-22 -5.624844068855364299e+01 3.894762448581869096e-02 7.694043546148653157e+00 2.418708184913928853e+05 9.694681526203366317e+00
1.425374225431840717e-22 -5.596757074375288710e+01 4.770707800050083547e-02 7.832013434288358056e+00 2.309381380523141124e+05 9.782105802245128601e+00
1.733530575633275029e-22 -5.576684501325468801e+01 3.031472649188767660e-02 7.696507743533667956e+00 2.380729822100313322e+05 1.085427235299815862e+01
1.910978381980886383e-22 -5.566438978455226305e+01 3.155309927650565283e-02 7.527659312768030020e+00 2.551154928192287334e+05 1.533817998510672886e+01
2.359859832830559523e-22 -5.544840291292924661e+01 3.485229629891768016e-02 7.760144897966863908e+00 2.336895662085151416e+05 7.488988252963988401e+00
2.377400490010739745e-22 -5.543599747765813390e+01 2.868835604390700816e-02 7.558047715278674694e+00 2.509725407045819156e+05 7.422556666804278613e+00
2.864529662011935507e-22 -5.524460096748170201e+01 3.106938207362390861e-02 7.528412932210073905e+00 2.529315971516321297e+05 1.248051763583232088e+01
3.274175985730167982e-22 -5.510593890731639988e+01 6.441837814298821685e-02 7.832617828140099547e+00 2.347757582983568136e+05 7.729082051736982706e+00
4.421360535606504575e-22 -5.480055767512413922e+01 5.188054580108281133e-02 7.721612112984963971e+00 2.425451814755285450e+05 8.457394673965836773e+00
5.065464360732443699e-22 -5.465955932353369917e+01 7.512821268785273288e-02 7.985101939021850725e+00 2.249332247618910624e+05 5.670072945024494437e+00
5.117306500613481964e-22 -5.464437691080757276e+01 3.799370201858677520e-02 7.598671563664204598e+00 2.500535369369331456e+05 1.458887637154229822e+01
5.554889925928793521e-22 -5.455732652975360253e+01 6.658601030612595895e-02 7.841834095197084409e+00 2.352565592082804069e+05 7.929985648695749845e+00
5.741756456109928282e-22 -5.451923997100575292e+01 2.340963885770752650e-02 7.519611116109399696e+00 2.509724460082142614e+05 1.194744719558464752e+01
7.790139880041799606e-22 -5.420914632125341370e+01 6.409372452377981588e-02 7.859322865538328706e+00 2.333657002558657259e+05 9.258920560574530612e+00
1.250738604778541522e-21 -5.373068578370654080e+01 3.803687715335649089e-02 7.634515254353761549e+00 2.448936812439194764e+05 1.468137974891923392e+01
1.286921423620420323e-21 -5.369716717149833585e+01 2.935056967097776637e-02 7.595441485992358466e+00 2.454167805368269910e+05 1.375943488923296698e+01
1.531190863383043431e-21 -5.351837426960681654e+01 3.560660476715503397e-02 7.581968337226202337e+00 2.489058705829228275e+05 1.123372517497643486e+01
1.616089119741324924e-21 -5.345941093740739802e+01 3.116375905874269742e-02 7.576311156093896493e+00 2.482895599205409526e+05 7.941382265399006712e+00
1.620018170086317866e-21 -5.345198267905642098e+01 3.264278237745735223e-02 7.727020095157317137e+00 2.351281807989578811e+05 7.465370859813640791e+00
1.791130880335651855e-21 -5.334657284725088289e+01 5.236120880752001550e-02 7.907057559823531534e+00 2.266047016539665638e+05 7.658270782756777528e+00
1.784292769491431591e-21 -5.334539791518765384e+01 3.852245918084087895e-02 7.762685994123883937e+00 2.351709577421830618e+05 7.750478557870120966e+00
2.100171277384521027e-21 -5.317740114227768089e+01 6.039184260227292711e-02 7.791986461974612865e+00 2.372117875856849423e+05 8.812436668762416048e+00
2.117746074389580917e-21 -5.316406769368303031e+01 7.363880522112525862e-02 7.923168085719449749e+00 2.300630387090281001e+05 6.863850020122058027e+00
2.279083005362268249e-21 -5.308564687290504480e+01 3.397435988412950136e-02 7.592045461222560299e+00 2.481829188896751439e+05 6.408725501517464451e+00
2.727202380209653622e-21 -5.290114372973248180e+01 2.306328235193897888e-02 7.601799882072977965e+00 2.438251807250487618e+05 8.048497967225706873e+00
3.349532590573419425e-21 -5.269059923343999685e+01 2.890917442042825400e-02 7.613640540565865145e+00 2.453670775923010951e+05 1.527578207257153231e+01
3.377164642038445306e-21 -5.267738355019048413e+01 2.055941953768650535e-02 7.485573288875417397e+00 2.534997639879071794e+05 1.507497873616617312e+01
3.641263142094110621e-21 -5.259708940582947889e+01 3.173828157902327390e-02 7.580306951365604284e+00 2.489686258278930909e+05 6.052330887965372774e+00
5.480602040442166933e-21 -5.218320508802030133e+01 4.225304944729918466e-02 7.663579519491897862e+00 2.435137709059521731e+05 1.375712388160758337e+01
5.638444437795637506e-21 -5.214981182577424335e+01 4.485208426341445731e-02 7.834068997771326259e+00 2.303613644400515186e+05 5.002556782239423683e+00
6.193367384450996786e-21 -5.205094110161039112e+01 6.093050625575598123e-02 7.858095320134748540e+00 2.333055911874893063e+05 8.425609475438252005e+00
7.460923332946153342e-21 -5.185974086661141058e+01 4.921071684642627786e-02 7.854659256822894342e+00 2.284905820577611448e+05 6.178178920501640192e+00
8.685781977567229809e-21 -5.170273261098411410e+01 3.561565674249095315e-02 7.573656031304585312e+00 2.511228682262782240e+05 8.461736292543704963e+00
8.804964208147198880e-21 -5.168410436734691871e+01 2.033139381000581558e-02 7.491690671571807236e+00 2.550340346270190203e+05 1.874452522684399014e+01
9.229981975501115323e-21 -5.163196294864438585e+01 4.532913013076415865e-02 7.644626989741894363e+00 2.474443943211036967e+05 1.271099890413218958e+01
1.157439517398654812e-20 -5.140062469852072269e+01 4.644160595897627031e-02 7.678027332933373472e+00 2.434827467175353086e+05 1.284510906286479326e+01
1.716598390210639128e-20 -5.100149029882265950e+01 5.542494326011439265e-02 7.745817829467390503e+00 2.407542111392917577e+05 7.327078384439433378e+00
2.065797639396687430e-20 -5.081131853346327887e+01 2.533410441003865893e-02 7.613224812283180931e+00 2.434641834926362499e+05 7.287225365576915692e+00
2.636078983644916509e-20 -5.056254237170855959e+01 2.749882447872191438e-02 7.522830345042642364e+00 2.536360317029698344e+05 8.278157149929921133e+00
2.963101826081767969e-20 -5.044059831747244260e+01 2.320884135000690629e-02 7.528477964171480075e+00 2.501444216460238968e+05 1.602687075061296085e+01
3.191463978393766876e-20 -5.036135521242846380e+01 6.171541926742026007e-02 7.822122852447064290e+00 2.361271913460831565e+05 6.525324807708707375e+00
3.221635686858212321e-20 -5.034694574348171159e+01 4.121400713774285574e-02 7.645231329165082634e+00 2.449392372128349380e+05 1.405922220699936709e+01
3.259214848125854686e-20 -5.033034862910856333e+01 2.200364041344917559e-02 7.549704378347294131e+00 2.496717371258112544e+05 9.396882153084057165e+00
3.778209402798586911e-20 -5.017758475691093878e+01 4.776512468506373399e-02 7.869353485540746540e+00 2.271991887147106754e+05 5.862397850293389112e+00
3.806658372972638317e-20 -5.016508321451775743e+01 5.322482020274130199e-02 7.745487756650057065e+00 2.395168167194137932e+05 6.390268191542858744e+00
5.770426184133830325e-20 -4.974408901148581208e+01 3.764718904900786478e-02 7.640725464955751001e+00 2.456932425171854848e+05 6.368921421037604169e+00
8.232459333542791352e-20 -4.938375015583601169e+01 6.473914274540668035e-02 7.943379234974153213e+00 2.257547410213702824e+05 7.507489102489085298e+00
8.699153689404147848e-20 -4.932360920749756872e+01 5.840357616988298139e-02 7.763160201560033613e+00 2.398158738688410667e+05 9.228337480758664668e+00
9.491206299528399507e-20 -4.923146923410212850e+01 3.684206632673389659e-02 7.726607742878876195e+00 2.361030583038272453e+05 6.540858895087255931e+00
1.384103424984342353e-19 -4.884919727491401886e+01 6.211503818839266000e-02 7.987528026122912905e+00 2.215309432623696048e+05 5.367274850183557433e+00
1.428357396505122454e-19 -4.881272474808454120e+01 2.618382597935038289e-02 7.574344327598136140e+00 2.476317598565903900e+05 1.682975046003547703e+01
1.710704216221224792e-19 -4.862734475026174152e+01 4.797673343683360458e-02 7.706826398864203398e+00 2.427922545556734258e+05 7.635857839252288670e+00
1.834772083463475857e-19 -4.855232958975694402e+01 3.965135500778613903e-02 7.643745886568501291e+00 2.440902045969597821e+05 1.128663933533895403e+01
1.976440411962170800e-19 -4.847295240331320088e+01 2.183382310787127661e-02 7.537327699553305393e+00 2.501627353741213155e+05 1.779711114367335512e+01
2.613688840432654341e-19 -4.818848728603034459e+01 2.509169548960106175e-02 7.594518415858051874e+00 2.458266276520872780e+05 1.513034656438409264e+01
2.738303990747296150e-19 -4.813691111107958420e+01 2.871219211245633687e-02 7.508210984542175837e+00 2.544964017950301059e+05 1.691116198503599222e+01
2.904757861879396850e-19 -4.807289982371544568e+01 4.474502140183845428e-02 7.634820825988523296e+00 2.480630291381030111e+05 1.120321041480012170e+01
3.158921893684134921e-19 -4.798401906185100785e+01 4.294418192905569143e-02 7.784183507489788489e+00 2.325715543488771073e+05 7.913973672284098093e+00
3.168456085213817940e-19 -4.797600542847008143e+01 3.672062808430259784e-02 7.766898815708540127e+00 2.337578720598107029e+05 7.407710591816419665e+00
3.297482577239977544e-19 -4.793109053638396944e+01 5.555354908198940900e-02 7.780719880128168953e+00 2.383802702554885182e+05 7.435944401669226878e+00
3.289780754884238431e-19 -4.792842893564841233e+01 5.999808522967356450e-02 7.787501925112260359e+00 2.384676701660454273e+05 8.590424246926531282e+00
3.801708163045130718e-19 -4.777879937603150040e+01 2.084762960439802762e-02 7.593099744505845905e+00 2.442419848287385830e+05 1.220451140784034649e+01
5.470280297012692097e-19 -4.740992000063301504e+01 3.301845212330754842e-02 7.527285155395500027e+00 2.549818923905394913e+05 1.443318919037026760e+01
6.055534098418966603e-19 -4.730327727740599641e+01 4.465096797230626302e-02 7.637231771010991821e+00 2.476379598303632811e+05 9.865037058437014394e+00
7.037906477331798037e-19 -4.714793910778622177e+01 2.991325133672706471e-02 7.582801531352909130e+00 2.494010076313610771e+05 1.080766608233527215e+01
9.007516943825997838e-19 -4.689619041363423690e+01 5.634203848920565916e-02 7.858186300935939173e+00 2.300153691931226058e+05 6.652635368955136741e+00
8.963869017232241460e-19 -4.689604791460963895e+01 6.350976121272283725e-02 7.911317811770325115e+00 2.296625441216180334e+05 5.830795087107909502e+00
9.531126641378248050e-19 -4.682968692717233239e+01 6.029343294285610666e-02 7.819045079552378041e+00 2.349426996936016367e+05 9.448190935964785098e+00
9.750543205894505907e-19 -4.680192686146943970e+01 4.342986106627196724e-02 7.727763462123319549e+00 2.399469683502430853e+05 7.879592594924574200e+00
1.054857189232468232e-18 -4.671825937324944533e+01 2.593926297967992511e-02 7.513145153557339029e+00 2.527840300041366427e+05 1.188985376225793544e+01
1.226521743678977702e-18 -4.656248245256504958e+01 5.390450601852407597e-02 7.952054592734110194e+00 2.227072047376554110e+05 5.545145171752462687e+00
1.300632587188095584e-18 -4.649881401371557388e+01 6.362010743525926826e-02 7.839118306198701092e+00 2.351465025584685791e+05 6.921972578137998156e+00
1.348830362317146093e-18 -4.645742694673146644e+01 7.267344582950957532e-02 7.925431635532542707e+00 2.300360415040520893e+05 6.225533136396091294e+00
1.385644176848673010e-18 -4.642549962421091436e+01 4.204624449014301990e-02 7.802021130856359399e+00 2.320457615282534971e+05 9.443790673922176637e+00
1.476851557139572928e-18 -4.635675226981202712e+01 4.106875095770710221e-02 7.771090637704895165e+00 2.351678619411969557e+05 9.147746993430509121e+00
1.592410856228766625e-18 -4.627641563571127392e+01 4.905121867855697509e-02 7.821351512876129952e+00 2.327320526411237370e+05 9.781486248799275529e+00
1.652588989357652931e-18 -4.623432162271344481e+01 5.635126336483968490e-02 7.788078996610899196e+00 2.361631117008812726e+05 7.732543470841117816e+00
2.168471710726904170e-18 -4.595764212669913462e+01 3.206810695612737766e-02 7.645117176029705419e+00 2.429839269614833756e+05 5.708337423881912009e+00
2.329830929306719167e-18 -4.588086906294277156e+01 4.264472185539355809e-02 7.803079565843917820e+00 2.312036884646386607e+05 6.519482240308071219e+00
2.734367395737631142e-18 -4.571576465578569071e+01 3.293104368237625285e-02 7.730667408088913284e+00 2.350786995295005036e+05 8.802444535062628361e+00
2.732584496925760386e-18 -4.571141690183068818e+01 2.274966097026269451e-02 7.484196037089462017e+00 2.550738391393610509e+05 1.918607871019008826e+01
2.911943269980511250e-18 -4.564284411667634345e+01 6.570654570145356699e-02 7.962197055304060633e+00 2.246742494849019276e+05 7.250820246691320747e+00
2.966941933438437753e-18 -4.561913299504042385e+01 6.615554440794083058e-02 7.858935076825315669e+00 2.332127622041271825e+05 7.257827135561365495e+00
3.202714760042751327e-18 -4.553766595269532047e+01 4.759898583102382258e-02 7.843641120551579249e+00 2.299416645075670676e+05 9.033002132562145903e+00
4.489769028521853339e-18 -4.519486350623643744e+01 2.603550869621963984e-02 7.599981041301922424e+00 2.460785775900444132e+05 9.046756467648153333e+00
4.737807652533595098e-18 -4.513609025720946022e+01 3.576579789834657963e-02 7.592903180031211896e+00 2.483882854479386879e+05 8.622542937560135456e+00
5.966892263136639242e-18 -4.490043853243020067e+01 2.563954123068797400e-02 7.507219152364626780e+00 2.533573774791824981e+05 1.217684238670454100e+01
7.246392574129476525e-18 -4.470116099630584472e+01 3.937745775296340456e-02 7.765278923535269939e+00 2.337839840312341403e+05 5.981143756823890101e+00
7.216374277117609992e-18 -4.470031211627153311e+01 3.881642663845705221e-02 7.734936235011995898e+00 2.356633245881953335e+05 9.274930235387152777e+00
7.342014190254645098e-18 -4.467805154753493468e+01 2.441439740710349415e-02 7.566292206024625600e+00 2.488754208169776539e+05 1.506526712545595359e+01
7.413122306066643114e-18 -4.466341305095744474e+01 3.553179666156092847e-02 7.653675774674008281e+00 2.432903819194899697e+05 5.404042632576376626e+00
8.733163331303632287e-18 -4.449453710933006079e+01 4.331151342396573345e-02 7.693885472275979076e+00 2.409793848602219950e+05 1.255014348794372481e+01
