weight logl nH log(R_in*) T_p R_ratio
4.899746124239883853e-06 -1.525146025703467600e+01 1.271133108269087153e-01 2.190054133583272666e-01 1.641679082392307754e-01 3.370767013134219336e-01
5.001083861282069670e-06 -1.522598898823058455e+01 5.524571168436049895e-01 8.864662575710614556e-01 1.405403403433448939e-01 1.845211653259004603e-02
4.983760650967184381e-06 -1.522445889257910068e+01 4.402393520864419374e-01 7.092772283924667631e-01 1.458397647264864372e-01 6.306072527333494993e-02
5.164978425367461185e-06 -1.518374272394928148e+01 1.695963477333166936e-01 3.359976748310837813e-01 1.579499108548577391e-01 2.506893225111659906e-01
5.283212477475082917e-06 -1.515610931296168928e+01 1.022115361007476242e-01 2.564710254345831109e-01 1.610703191459747496e-01 2.780981486757734267e-01
5.333633825902965333e-06 -1.514161087508807846e+01 1.664574412786752333e-01 2.813285977693017470e-01 1.612867096392133492e-01 1.628756774425330345e-01
5.333239935397764713e-06 -1.513668472812396715e+01 4.852259527389093940e-01 8.619626080842364146e-01 1.401678736656853386e-01 2.946400950398722629e-02
5.455988051850609019e-06 -1.510892991880069758e+01 2.742740696854919502e-01 3.830824657299528591e-01 1.589481677578320484e-01 2.682316442452662431e-01
5.833729837858563042e-06 -1.503698708727370104e+01 2.197710154206339306e-01 3.032856885072946485e-01 1.614073919613229491e-01 1.857244956430674221e-01
5.892490800919871424e-06 -1.502196485475308663e+01 1.395516632033295956e-01 2.918828973851907982e-01 1.595792261627757558e-01 2.671334027574430170e-01
6.185799954276107086e-06 -1.496838731415106949e+01 1.462995292080624399e-01 2.535244241600845827e-01 1.622240842486454560e-01 3.376676517689360946e-01
6.242312380503134131e-06 -1.495429296189497492e+01 1.036880171912119009e-01 1.352940031879488192e-01 1.677349783813208428e-01 3.155889503822221220e-01
6.399291263340759706e-06 -1.492445640529889239e+01 1.360500340881045100e-01 1.908977850031439161e-01 1.660205785439691772e-01 2.754583564553767516e-01
6.515829769517802500e-06 -1.490140908402810993e+01 3.917006232163000590e-01 6.944708779565473833e-01 1.459574959785943093e-01 1.322210176483104571e-01
6.847972605965403216e-06 -1.484669101089504473e+01 9.052591440638069198e-02 2.186286817575879282e-01 1.624474248191812298e-01 2.974760235241292738e-01
7.214324495750622946e-06 -1.478957508656922215e+01 5.743003684602248082e-01 9.431692803591325003e-01 1.384572764260386391e-01 1.988171924552362135e-02
7.276341978398970863e-06 -1.477601538899854283e+01 1.254729500895860328e-01 1.854327834071418102e-01 1.651859351808356302e-01 3.225856491165411954e-01
7.725262815650747321e-06 -1.471114780578081849e+01 3.613385187530027132e-01 5.188240895332432157e-01 1.535855312434708242e-01 1.119583215029481826e-01
7.993977005753778378e-06 -1.467195526558248275e+01 2.945806896015772947e-01 4.834172226259578764e-01 1.533447330593296076e-01 1.845474573303928778e-01
8.015776431683841176e-06 -1.466423199573480574e+01 2.612469356250986530e-01 3.676679758619463834e-01 1.593195120213001525e-01 2.780248958679171767e-01
8.196792594533339429e-06 -1.463690071868523823e+01 2.467303327957776071e-01 4.829434023090572459e-01 1.524157446623511936e-01 1.205316828265617923e-01
8.688653402744288357e-06 -1.457362568156754357e+01 1.259819401968813035e-01 2.433781611708437931e-01 1.620896882439970821e-01 3.255580838693753476e-01
8.748218821339298455e-06 -1.456179353305717150e+01 3.063451367682128446e-01 4.242277276224357130e-01 1.577000603078533014e-01 2.350353293664861898e-01
8.948617212227205934e-06 -1.453414463050630623e+01 8.133470359903904878e-02 1.359337229186630691e-01 1.674151317976354525e-01 2.889099564432796030e-01
8.932698288415331355e-06 -1.453092514022516113e+01 3.141896936188164347e-01 5.476581060799982081e-01 1.509391244445124625e-01 1.925927739414515227e-01
8.977467135743893897e-06 -1.452092586305382049e+01 9.567142509776530024e-02 1.548971754263095968e-01 1.665841334922232853e-01 3.726280223505850087e-01
9.058782229548276171e-06 -1.450690895015818427e+01 2.408534263662990837e-01 3.592370088898845237e-01 1.587557936332774366e-01 2.721182594061576920e-01
9.248378230012958181e-06 -1.448119543976160450e+01 1.252970099061755660e-01 2.415556282205349181e-01 1.626853978792168753e-01 2.000183191131049143e-01
9.427071759602427266e-06 -1.445705812490870734e+01 3.100298759691652584e-01 5.906437422299128936e-01 1.491042186419694882e-01 7.890609958221471432e-02
9.586206672039555030e-06 -1.443531838914553589e+01 4.279347388587345646e-01 7.466006237056175276e-01 1.443139096398016186e-01 3.528110308615683977e-02
9.633144361125742488e-06 -1.442543395966362851e+01 2.197008037061263797e-01 4.381648705542972588e-01 1.548860498662610607e-01 1.631979307838564430e-01
9.820367896206718008e-06 -1.440118506379257468e+01 8.956544966980833911e-02 1.499586749249968709e-01 1.662918058733199866e-01 2.926279691432977503e-01
1.007218204227363629e-05 -1.437086627875675937e+01 2.776198284717806275e-01 4.920518513679374428e-01 1.535015312382365660e-01 9.904730224496308133e-02
1.011098948259234625e-05 -1.436202074951524388e+01 6.195798597673943253e-02 1.319474113874747334e-01 1.666043995817881318e-01 3.185552459125641778e-01
1.056021137672071990e-05 -1.431355035461666070e+01 5.448438525289762691e-01 9.215823459563311504e-01 1.389707918482529225e-01 3.642746873033153587e-02
1.142499531823555313e-05 -1.422984012243162333e+01 3.146929041603991895e-01 4.365957054367171075e-01 1.572842404186372001e-01 1.511531661410146499e-01
1.143519061896674058e-05 -1.422394815231071696e+01 2.773401832247364140e-01 4.910863592076720741e-01 1.535055118026987242e-01 2.133096069008326989e-01
1.148867053036955988e-05 -1.421428227093254293e+01 4.758048632360273311e-01 7.295709482778265365e-01 1.457675958848337894e-01 9.570663684224893497e-02
1.144497795705842758e-05 -1.421309262201545742e+01 2.610716808548071421e-01 3.660008998429052918e-01 1.597244890612026236e-01 1.749906300032007256e-01
1.180778524845929314e-05 -1.417688456868959967e+01 4.768261584912480977e-01 8.318928901853904767e-01 1.414394412682407065e-01 2.912246678125771093e-02
1.218265093789458078e-05 -1.414063076403985519e+01 3.615331804393441817e-01 5.396529730836321370e-01 1.532700573974677960e-01 1.084784839142169388e-01
1.228144009112240866e-05 -1.412755446232205614e+01 2.229979540824014728e-01 4.298648432713564893e-01 1.543730940011767416e-01 1.686902883882232251e-01
1.280188121734491874e-05 -1.408105151919775899e+01 1.094235820219251198e-01 1.712146622337503699e-01 1.663578516206515590e-01 3.314367996801703686e-01
1.286746167720807094e-05 -1.407094187515145478e+01 2.862802714483053124e-01 5.213224791250009593e-01 1.520475391187107450e-01 8.589836587067140039e-02
1.289493054867733270e-05 -1.406380939602157021e+01 4.699425081719765807e-01 8.037337871067349315e-01 1.421619897277125733e-01 6.830487794403035384e-02
1.338623516190728644e-05 -1.402141669715478045e+01 4.020608697514544971e-01 7.436556707274518674e-01 1.439621090701008466e-01 6.293673002858085619e-02
1.346899987425833604e-05 -1.401025291014830643e+01 2.365582695311246875e-01 3.010832859090320501e-01 1.622242032824629532e-01 2.559001757086324380e-01
1.342745415110377000e-05 -1.400834222118964689e+01 4.270746454867501152e-01 6.071864014885375305e-01 1.512452709447387744e-01 1.474232246440949912e-01
1.363851413543503366e-05 -1.398774593730007787e+01 8.628014896323374372e-02 1.256295180386496346e-01 1.680878125741976370e-01 3.378625267357276973e-01
1.364120043935659870e-05 -1.398254899213609193e+01 2.944195532401025495e-01 4.153634395038375837e-01 1.571196303149882401e-01 2.195317521905524316e-01
1.365421113585547269e-05 -1.397659566725594260e+01 4.321052759191821302e-01 6.821203886410381889e-01 1.469910292437899557e-01 7.346737440216281889e-02
1.366729618399306716e-05 -1.397063781021058659e+01 3.495374031423027494e-01 6.478653743756785932e-01 1.469157056488159530e-01 6.769276167977690550e-02
1.391275596653032283e-05 -1.394783753468387744e+01 2.777523568933967235e-01 5.037677107560465384e-01 1.531313787076589716e-01 1.513840776378053976e-01
1.407395419959240789e-05 -1.393131778014689814e+01 2.190226638184325780e-01 2.887332803639941492e-01 1.625004833253162473e-01 2.941056691472901385e-01
1.462871095174955029e-05 -1.388765754820747667e+01 1.916903068013048606e-01 3.115392269155904392e-01 1.603854033597313933e-01 3.103456226998466128e-01
1.543960144468042845e-05 -1.382870791833424562e+01 3.922347299099307461e-01 5.369793883667046686e-01 1.537384785865638648e-01 1.437432823583977282e-01
1.584050011833678623e-05 -1.379807369041415832e+01 2.327797591781703979e-01 4.889392023732240800e-01 1.522205933810555911e-01 1.456391987369502761e-01
1.579476428698942448e-05 -1.379596513855417506e+01 4.351211247158820461e-01 6.524021960673205278e-01 1.491737533249742620e-01 1.478742459412989430e-01
1.573055261582757613e-05 -1.379503880164581986e+01 2.437571855070999327e-01 3.725519940240893946e-01 1.588481958007871842e-01 1.442925926290344052e-01
1.569131253209819584e-05 -1.379253643212978453e+01 4.314844789206587761e-01 6.868730138685156250e-01 1.469087373649254624e-01 1.346215033269925199e-01
1.568426519583846179e-05 -1.378798565645574214e+01 2.216446898726918968e-01 4.203526560764528353e-01 1.559238996322141746e-01 2.063743091506870242e-01
1.622363331307158870e-05 -1.374917462378784272e+01 1.147493446655809823e-01 1.646295909575744010e-01 1.663295263727739004e-01 2.786915363364074194e-01
1.638047551075829059e-05 -1.373455354146495111e+01 3.287963028968013957e-01 6.058121074156237462e-01 1.488804941021087680e-01 7.322995397252560212e-02
1.766946773171256639e-05 -1.365380548626152901e+01 3.761323599560385533e-01 6.953262251840607311e-01 1.451810109152670281e-01 1.037562516864149048e-01
1.828992719054846713e-05 -1.361429316786835741e+01 2.398007849119298818e-01 4.707895136304475203e-01 1.536528958922509513e-01 1.410907883906998284e-01
1.830021775985101175e-05 -1.360873069020734860e+01 4.099641514441225709e-01 6.296547886852774667e-01 1.490299059517866953e-01 1.398750978375906673e-01
1.898806540029780937e-05 -1.356683300444991147e+01 2.486563752260796123e-01 3.490332506317300743e-01 1.602623726977135954e-01 2.664843301761630201e-01
2.009977117677939554e-05 -1.350493521866893687e+01 1.384531053620732532e-01 3.223222775202579937e-01 1.583314851261006795e-01 2.287904385504200278e-01
2.022674373760064925e-05 -1.349363797326178016e+01 4.046767804177020533e-01 7.323002621861804950e-01 1.446686872336926666e-01 9.238837246923127522e-02
2.235110591506220921e-05 -1.338876784793566976e+01 1.628629018351654689e-01 3.539506432891212917e-01 1.575239966089101995e-01 1.811014778982841522e-01
2.234910094232039218e-05 -1.338385755547324152e+01 1.451988282721181911e-01 3.074357751167680064e-01 1.595718200102964612e-01 2.734895953796880885e-01
2.231926744493827701e-05 -1.338019333302210967e+01 2.962965546109583292e-01 4.655861662516654342e-01 1.548190842568278602e-01 2.352520628996343233e-01
2.268425832881910907e-05 -1.335897243119131161e+01 3.119122939984158016e-01 5.148577836708491118e-01 1.523854086988570000e-01 1.967144525448600023e-01
2.364545014086832396e-05 -1.331247293604934789e+01 4.464028279445690917e-01 6.457220276985714547e-01 1.497794674821171512e-01 9.396350910464142114e-02
2.392718448494876441e-05 -1.329562841072240786e+01 3.791749289960501534e-01 5.934689486140622972e-01 1.500181195591865635e-01 1.039204787424411053e-01
2.387113555766615515e-05 -1.329297363762252360e+01 9.920132458637548334e-02 1.826703194835417876e-01 1.648447162405074495e-01 2.501424027054099386e-01
2.437764090942567326e-05 -1.326697729341223209e+01 2.922362424263584280e-01 4.465094705936647479e-01 1.564783533874066213e-01 1.952920360435683178e-01
2.520613983525500407e-05 -1.322855604033223997e+01 2.621859336873557655e-01 3.800601480510377161e-01 1.589832125626677861e-01 1.624689504291962350e-01
2.512038578200291079e-05 -1.322696395038344264e+01 3.784636041402226203e-01 6.653373167933078758e-01 1.466532612463600227e-01 1.314971554216951000e-01
2.506949378021854652e-05 -1.322399192971594140e+01 3.239642256317843971e-01 6.283647988615084223e-01 1.475608736105331054e-01 1.200961355751360704e-01
2.501724769154915035e-05 -1.322107815477604476e+01 1.909063221949774958e-01 3.943772552035536005e-01 1.563253071718194442e-01 1.921536328365084367e-01
2.551170669720280180e-05 -1.319650621644793986e+01 2.447874153115765783e-01 4.546307229923554072e-01 1.539025643483977468e-01 2.194921675199503486e-01
2.597476637174225665e-05 -1.317351810683511459e+01 2.383140773672094148e-01 4.859066251865635233e-01 1.522512730938876124e-01 1.305096513555786264e-01
2.644432433176641285e-05 -1.315060209518044410e+01 2.916945306588982212e-01 5.288426359861946313e-01 1.513600883576461942e-01 9.059274585870685792e-02
2.724853027209640229e-05 -1.311564406474354882e+01 3.915039574327383587e-01 6.492016882044806536e-01 1.483715193524805798e-01 5.974178720551001631e-02
2.758432829119280983e-05 -1.309839585351099878e+01 2.662722454970523622e-01 5.274312434564254470e-01 1.511944037380950900e-01 1.131022514064520257e-01
2.770544601495101571e-05 -1.308901464852271168e+01 1.466098571693925656e-01 2.661689462729461830e-01 1.612545938458504746e-01 2.137067825230324625e-01
2.802743253073303629e-05 -1.307245988563901840e+01 2.272308948239972481e-01 3.868252380933475121e-01 1.579545379997532584e-01 2.002008732297072269e-01
2.866312778673327542e-05 -1.304503209876441261e+01 4.022794945508654241e-01 6.320399668902774160e-01 1.491258453851871391e-01 1.621968793921058360e-01
2.871331232105333526e-05 -1.303828279026694759e+01 5.330252155722421392e-01 8.728408193745709198e-01 1.405754991891041417e-01 5.165217710845559917e-02
2.899427623377837842e-05 -1.302354521017213074e+01 3.248924482926739410e-01 4.485344217102275044e-01 1.569421957057294259e-01 1.938533551075992956e-01
2.891914290327559330e-05 -1.302113988939412792e+01 2.093164686208725256e-01 3.979448191345349994e-01 1.566060587510918756e-01 1.459955877510706879e-01
3.260192617296023976e-05 -1.289627227774197493e+01 1.231366234659133918e-01 2.130692117731384783e-01 1.635376018143162302e-01 2.824553063118293572e-01
3.350209790792861656e-05 -1.286403558844183159e+01 1.880097199442273825e-01 3.328322950356257248e-01 1.586118547446737637e-01 2.473397882665804570e-01
3.366356796172750051e-05 -1.285422746623293833e+01 2.825693630190759253e-01 4.734134350646678202e-01 1.536417279830445959e-01 1.931426657218905663e-01
3.364573232176878515e-05 -1.284975742688625289e+01 3.332248237556853510e-01 6.208714055482955629e-01 1.476533789287850507e-01 1.049333626634675470e-01
3.406240133607270587e-05 -1.283244947356570620e+01 2.822950873487389267e-01 4.174741494091021021e-01 1.567715880665062900e-01 2.373403569635404442e-01
3.447663334852369148e-05 -1.281536184910505405e+01 1.568340612942722145e-01 2.919557500707831155e-01 1.610655571918868378e-01 2.411937608985471881e-01
3.609553837964821465e-05 -1.276447438231988230e+01 4.172759291767667578e-01 6.746398272435430998e-01 1.479576054292219278e-01 8.297073716128558485e-02
3.714317040753039201e-05 -1.273086373345576483e+01 3.344751961464098589e-01 5.049893701361254372e-01 1.539407505034904589e-01 9.767728862874802687e-02
3.755979569623386791e-05 -1.271470943450143132e+01 2.757083477313228559e-01 3.714326088118694580e-01 1.591715383247071236e-01 2.209346341488573895e-01
3.771068574015646138e-05 -1.270570015375380279e+01 3.314177000429187614e-01 5.005331698181050282e-01 1.546101657651929584e-01 1.785007270149172043e-01
4.070696628964096684e-05 -1.262424440971964401e+01 2.684447733016303017e-01 4.692889636449107948e-01 1.535851130739455117e-01 1.277659723592181329e-01
4.082955604625419159e-05 -1.261623741738117843e+01 2.431334896134916268e-01 3.811600956421875575e-01 1.586386858331195748e-01 1.913414935392342975e-01
4.076704114344477549e-05 -1.261276970958928700e+01 3.543946745114284758e-01 6.239699791154486030e-01 1.479511671652911919e-01 1.313084099748471623e-01
4.099608985210281413e-05 -1.260216695673386056e+01 2.571024405914532629e-01 4.189660211388141486e-01 1.559912582046052987e-01 1.362571166672342793e-01
4.136046930915771518e-05 -1.258831807236029121e+01 4.242482987940695560e-01 7.462690370886648772e-01 1.440673635113721707e-01 1.023478681328692658e-01
4.135780818831791549e-05 -1.258338241414595871e+01 2.960448079960651402e-01 5.817803527707120503e-01 1.488791830011445827e-01 1.133964238752681875e-01
4.265596422734358313e-05 -1.254747654406464896e+01 3.651676940468343013e-01 5.190116374622313344e-01 1.536566590605675520e-01 1.397125171401418786e-01
4.284711511427505076e-05 -1.253800533187307664e+01 2.888486716819117506e-01 3.969233829205940367e-01 1.581049618394856082e-01 1.914280556265694211e-01
4.373040018253426922e-05 -1.251260013283357431e+01 2.027432304353874726e-01 3.697602130179331592e-01 1.575213311286250695e-01 2.690804075271356899e-01
4.594734385538056263e-05 -1.245814760740435645e+01 4.863560942364158479e-01 8.381353738307111279e-01 1.412830419184907260e-01 6.665432064007549562e-02
4.579507603023078108e-05 -1.245646707434576861e+01 3.461490729394249288e-01 4.819686027472125933e-01 1.551597662361944296e-01 1.876638722448767949e-01
5.060606890999520574e-05 -1.235157214139526438e+01 3.574794618820077430e-01 5.365499814096287290e-01 1.533707945250437354e-01 1.305572794837405737e-01
5.125540614980598987e-05 -1.233382255112414683e+01 4.433120292170216192e-01 7.561657979049005718e-01 1.438293334589477723e-01 8.999760797728881268e-02
5.146202238526778247e-05 -1.232479954320669790e+01 5.168195622391759114e-01 7.864437490769541350e-01 1.443015886929415181e-01 6.313872104081151571e-02
5.258270104826930747e-05 -1.229825646118699467e+01 4.437260580267935461e-01 6.836560243474318899e-01 1.477260393997141541e-01 5.926207711537762046e-02
5.294981447970129805e-05 -1.228629908107637903e+01 4.096025698035479778e-01 7.122925680886135202e-01 1.452645697150026505e-01 5.270962831858598541e-02
5.289516203564536640e-05 -1.228233176965003004e+01 2.185430909298394231e-01 4.163118076601167172e-01 1.550287605059417206e-01 1.756673151893369256e-01
5.288380247333417659e-05 -1.227754654888156338e+01 4.418298044977141958e-01 6.724825367488169725e-01 1.478110560464042100e-01 8.371987486516421773e-02
5.315612499227347987e-05 -1.226741031153918371e+01 2.406696834550903774e-01 3.280195381382229880e-01 1.608212179432343680e-01 1.959592835391386345e-01
5.361463835010195009e-05 -1.225382151509184325e+01 3.814654387223113674e-01 6.727938892384458525e-01 1.466382987480163436e-01 1.337250619609171576e-01
5.522352955903504692e-05 -1.221925452684183355e+01 2.631116488177561163e-01 4.528669105694028141e-01 1.541946564749739068e-01 1.622664085987957638e-01
5.513256557954737496e-05 -1.221590308100596545e+01 2.986355075176011509e-01 5.101118447846028081e-01 1.524824892267750420e-01 2.043998147670771648e-01
5.514213890265267363e-05 -1.221072945418602629e+01 2.000867944706189450e-01 3.299367831129207951e-01 1.596227355567798878e-01 2.937217247257141173e-01
5.739436427545262969e-05 -1.216569753427855360e+01 1.300909788428189495e-01 2.724954385175869520e-01 1.606265600061073662e-01 2.164707275471433046e-01
6.009696721084720932e-05 -1.211468427154330207e+01 5.019177834457360099e-01 8.170958309407355680e-01 1.424123701030784728e-01 4.674231382835658533e-02
6.088182912988007115e-05 -1.209670889148685191e+01 1.940615860365035861e-01 3.618720137426973960e-01 1.581261170807503336e-01 2.521025453137478722e-01
6.300290514502765969e-05 -1.205746281068780412e+01 2.237466171868296438e-01 4.153773682633241093e-01 1.552159181995653725e-01 2.069273520210401784e-01
6.478202674621852538e-05 -1.202461544957134087e+01 2.109753696632518660e-01 3.416996874720183430e-01 1.589612697513805017e-01 1.677772600624091726e-01
6.833758523167328251e-05 -1.196618373799221402e+01 4.290255447211802631e-01 7.194360383289308825e-01 1.458823887077300707e-01 5.644866314110499883e-02
6.808084761560029231e-05 -1.196494771495376952e+01 2.052647504269167755e-01 3.203269040017677760e-01 1.606419374704127212e-01 2.848066941982904110e-01
6.830633354243731479e-05 -1.195664115593018195e+01 3.015261555627780643e-01 5.875741349515006817e-01 1.488341487442632061e-01 1.063328133923333862e-01
6.984316794369474675e-05 -1.192939137890813228e+01 1.661099896722145752e-01 2.930011382778300311e-01 1.605537588661572479e-01 1.812388457752610871e-01
7.283218459718407921e-05 -1.188248569580716918e+01 2.364514135193656053e-01 3.397164428548291037e-01 1.603577768784074098e-01 1.820495962864386585e-01
7.414663178563713018e-05 -1.185959900621101326e+01 2.695832353438814000e-01 4.699857500212968331e-01 1.535190510253102991e-01 1.868773730376054598e-01
7.484860569738393046e-05 -1.184517616669460693e+01 3.277978525443231428e-01 5.412059275179238460e-01 1.521923511586451006e-01 8.960574707145939344e-02
7.538658118895831442e-05 -1.183301435856981243e+01 1.763148278325546436e-01 2.370883932873853184e-01 1.641727299091172987e-01 2.600492579956841244e-01
7.568370887079134423e-05 -1.182408071860857390e+01 9.184812645112985785e-02 2.006357448447791958e-01 1.636736957324153308e-01 2.771737119717916364e-01
7.542887838856829937e-05 -1.182245344524119623e+01 9.339456081965874512e-02 1.657744175154237665e-01 1.657785152197007450e-01 2.833628998829448853e-01
7.796441036193978299e-05 -1.178439120427692721e+01 3.110894493125744842e-01 4.800229296584903604e-01 1.540962300994365985e-01 1.880918283043788441e-01
7.901446957503887279e-05 -1.176601265455614431e+01 1.645898960751032702e-01 3.562927414134695603e-01 1.572770733116178599e-01 2.239237724697571430e-01
7.918278107962434785e-05 -1.175888478485681077e+01 2.581890934600733489e-01 3.470646245319475298e-01 1.604637314920807911e-01 2.271440031219096600e-01
8.581333807218678147e-05 -1.167346919963050311e+01 1.119624795875403533e-01 1.675875838387029249e-01 1.662034545828468546e-01 3.138873946879456867e-01
8.663417455899563298e-05 -1.165894928631244376e+01 1.217941916343930064e-01 1.957878322047109099e-01 1.646384637485164837e-01 3.059831659578786667e-01
8.724023249290013349e-05 -1.164697804311888163e+01 2.576563323092568303e-01 4.775534420459693896e-01 1.537949867859901287e-01 1.838967620749372978e-01
8.775999916568801040e-05 -1.163603784296904209e+01 2.468060949036505469e-01 3.444471152194014119e-01 1.603223682054035204e-01 1.904353797398525283e-01
9.409428263200849253e-05 -1.156134636311092123e+01 1.202485353220908437e-01 2.594288671053561757e-01 1.613945686345462649e-01 2.287226356775356462e-01
9.384112481947152931e-05 -1.155904045858863149e+01 1.506490099375462910e-01 2.429702746645345246e-01 1.627797175127362883e-01 2.315439844755194099e-01
9.552699048303015504e-05 -1.153623481901395031e+01 2.274634502757399146e-01 3.717839177253882688e-01 1.583472156174994538e-01 2.681160555684235502e-01
9.537448946048297988e-05 -1.153283251280900856e+01 4.057196349689041748e-01 6.809635213262773545e-01 1.467051574894089327e-01 1.325347943286565577e-01
9.511310116234313278e-05 -1.153057692740678775e+01 1.421393083924724909e-01 2.368931135205626093e-01 1.635414347022773329e-01 3.009743722216103867e-01
9.539346366861497703e-05 -1.152263358832632179e+01 3.087761494200153556e-01 4.248853241238412792e-01 1.572809067647192027e-01 2.095370571678316085e-01
9.567447880401064634e-05 -1.151469206569951353e+01 3.315853303646644767e-01 5.401323393184177535e-01 1.525463765047702369e-01 1.152353269946929937e-01
9.932881158797021769e-05 -1.147220797355455169e+01 3.541442010246343974e-01 6.639324307426006655e-01 1.464913769173858960e-01 1.095743583567804630e-01
1.005211833797521744e-04 -1.145527516424306747e+01 3.098519401436158338e-01 5.322926967036767376e-01 1.519779218140034360e-01 8.616408596065558423e-02
1.010991577424196332e-04 -1.144454185437305327e+01 1.692465705694604639e-01 3.621904118321926935e-01 1.570181817589236251e-01 1.898068757475875890e-01
1.007932495924996041e-04 -1.144257226436285180e+01 2.164731197565809562e-01 2.965971974973393710e-01 1.617205526292747053e-01 2.313580863890432604e-01
1.008930580636337599e-04 -1.143658252459873914e+01 2.600553257149130215e-01 4.881946002666398554e-01 1.533112439152478912e-01 1.530821748067223709e-01
1.006010398038236430e-04 -1.143448105579493834e+01 2.225917624632266500e-01 3.102064250718544192e-01 1.610270308237652104e-01 2.416024790277918610e-01
1.054461951840766443e-04 -1.138244282486167869e+01 3.747109784614830463e-01 5.300056917328580530e-01 1.537423305307263899e-01 1.733841486351802574e-01
1.052900646968650696e-04 -1.137892458709725396e+01 2.672317969094116785e-01 4.189579904000594879e-01 1.568964004069303142e-01 1.304924018875972536e-01
1.057394432518993623e-04 -1.136966566389116551e+01 2.619872809540002567e-01 4.064794463669879621e-01 1.569571244339929839e-01 2.494578432226960130e-01
1.080631863754264702e-04 -1.134292753435362577e+01 4.499787445964686383e-01 7.309827155160139034e-01 1.452048162059155767e-01 1.028974764690230442e-01
1.097356574606079340e-04 -1.132256928974406485e+01 2.549743145061659777e-01 3.907208431367113488e-01 1.582935476074463499e-01 2.371470160849157849e-01
1.098154199689953080e-04 -1.131684269333806547e+01 3.304554551677762464e-01 5.460112592087019712e-01 1.522751379961732876e-01 1.484353592717648773e-01
1.092864541583868251e-04 -1.131667119460420778e+01 3.302949896162749033e-01 5.776699426156923778e-01 1.501784517821913023e-01 1.735354363022326984e-01
1.129394740933084454e-04 -1.127879160170940942e+01 2.036449352265686241e-01 3.670972311142515765e-01 1.581499480331306495e-01 1.701231010791683373e-01
1.124630656966343141e-04 -1.127801878660744350e+01 3.907270430429658492e-01 7.161752007417315768e-01 1.447202428038400213e-01 8.696296305518093350e-02
1.153539151033988920e-04 -1.124763872430703238e+01 4.205869054847876654e-01 7.061005824176532775e-01 1.462485380953950087e-01 1.186749336050987036e-01
1.166454645448537753e-04 -1.123150453260193160e+01 2.828156205503045140e-01 5.202958561082171585e-01 1.520891326136306620e-01 1.084611755852578768e-01
1.169540428317191475e-04 -1.122386258810626991e+01 1.280003025174046849e-01 2.433954501992833530e-01 1.624368937379667421e-01 2.182276283417742269e-01
1.186488933665605442e-04 -1.120447499346362008e+01 3.288114307066913877e-01 5.982904082478261998e-01 1.489533785440977087e-01 8.115897982096488550e-02
1.243712693031577554e-04 -1.115237244995286936e+01 3.882035879544060153e-01 5.978174436462354580e-01 1.501034708123557271e-01 1.157921210968080039e-01
1.254038878354176573e-04 -1.113910401823879681e+01 2.339879332088634356e-01 3.974323417940824887e-01 1.563881703228636733e-01 2.054159248270674420e-01
1.253477849243926179e-04 -1.113455149610679307e+01 3.494515425479902127e-01 5.033734206783935239e-01 1.546605294324868152e-01 1.847294866068882324e-01
1.252571296958095225e-04 -1.113027498736532905e+01 1.782091864329110042e-01 2.733344753345866573e-01 1.622310840026313650e-01 3.084164861120449741e-01
1.315505024269479997e-04 -1.107625282266519307e+01 2.765622949843095646e-01 3.883551240275118777e-01 1.583313589204532190e-01 1.804059626104323188e-01
1.317490591006500891e-04 -1.106974460358431678e+01 3.203286182791896808e-01 4.626552637068701013e-01 1.558295286268234214e-01 1.339127858577675023e-01
1.336806477354291031e-04 -1.105018991973621745e+01 2.433863758098541996e-01 3.473691638849146779e-01 1.595609417482834747e-01 2.481209713201930900e-01
1.348349288534769254e-04 -1.103659236839210678e+01 1.971804226758319956e-01 2.800480847868533907e-01 1.623267270948478280e-01 2.147671395201701527e-01
1.348711301075963039e-04 -1.103132391869931084e+01 1.552036067868434732e-01 2.428852940608422772e-01 1.632202644070148978e-01 3.188617784697387325e-01
1.348676048489093695e-04 -1.102635005701932158e+01 2.885247137233954984e-01 4.775274440552375044e-01 1.536254398561248125e-01 1.496217117117649431e-01
1.368290121994447293e-04 -1.100691158924472290e+01 4.494294475589954985e-01 7.296511252801025638e-01 1.457660090137108677e-01 1.112948628763911763e-01
1.396079718953753838e-04 -1.098180535546367942e+01 1.557615069108533312e-01 2.811024162787313374e-01 1.607187936132780104e-01 2.722053426272177390e-01
1.403760777885760896e-04 -1.097131855847614901e+01 3.446100525815223303e-01 4.988072374523802033e-01 1.541393965781870101e-01 1.593319093884726367e-01
1.420144907740722732e-04 -1.095471454932975952e+01 1.765078751386184586e-01 3.645117060388541885e-01 1.572519778282351066e-01 1.796505727029880928e-01
1.466627489601154835e-04 -1.091750792317738217e+01 1.719343062617256224e-01 2.809839512481088764e-01 1.614426695870525286e-01 1.941433908694907284e-01
1.491530750061705317e-04 -1.089567052181093665e+01 3.242809200146239412e-01 5.926232825113670888e-01 1.493003734134751570e-01 8.456869914264035504e-02
1.510153207519992103e-04 -1.087826235582745760e+01 4.600399110760871046e-01 7.480801999734240093e-01 1.447587603405654788e-01 5.271816768541820464e-02
1.509177592502737141e-04 -1.087390860171161400e+01 1.615666335633164641e-01 2.392544196860715289e-01 1.633634671667100191e-01 2.508057164043899778e-01
